When,Level1%,Level2%,Strength,TH,Contracts,Date,SPX,1Mo,1Yr,10Yr,Side,VIX,NDX,Net Profit,SPY,%Change 1Mo
2023-01-19 07:32:00,0.0126,0.0241,44.0,0.0,1.0,2023-01-19,3905.91,4.69,4.65,3.39,B,21.12,11351.26,19.5,389.31,2.1786492374727784
2023-01-19 07:32:00,0.0126,0.0241,45.0,0.0,1.0,2023-01-19,3905.91,4.69,4.65,3.39,B,21.12,11351.26,0.0,389.31,-0.0
2023-01-19 07:34:00,0.0009,-0.0106,46.0,0.0,1.0,2023-01-19,3911.6,4.69,4.65,3.39,A,21.04,11374.8,8.5,389.86,-0.0
2023-01-19 07:34:00,0.0009,-0.0106,45.0,0.0,1.0,2023-01-19,3911.6,4.69,4.65,3.39,A,21.04,11374.8,0.0,389.86,-0.0
2023-01-19 07:40:00,0.0055000000000000005,0.009300000000000001,15.0,0.0,1.0,2023-01-19,3913.56,4.69,4.65,3.39,B,21.09,11374.04,6.5,390.13,-0.0
2023-01-19 07:40:00,0.0055000000000000005,0.009300000000000001,15.0,0.0,1.0,2023-01-19,3913.56,4.69,4.65,3.39,B,21.09,11374.04,0.0,390.13,-0.0
2023-01-19 08:18:00,-0.0013,-0.0435,165.0,0.0,2.0,2023-01-19,3910.12,4.69,4.65,3.39,A,21.0,11348.42,1.87,389.81,-0.0
2023-01-19 08:18:00,-0.0013,-0.0435,165.0,0.0,2.0,2023-01-19,3910.12,4.69,4.65,3.39,A,21.0,11348.42,0.0,389.81,-0.0
2023-01-19 08:31:00,0.0034000000000000002,0.0252,85.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,3.78,389.01,-0.0
2023-01-19 08:31:00,0.0034000000000000002,0.0252,85.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,0.0,389.01,-0.0
2023-01-19 08:31:00,-0.0043,0.0252,115.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,3.78,389.01,-0.0
2023-01-19 08:31:00,-0.0043,0.0252,115.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,0.0,389.01,-0.0
2023-01-19 08:31:00,0.0059,0.0252,75.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,1.86,389.01,-0.0
2023-01-19 08:31:00,0.0059,0.0252,75.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,0.0,389.01,-0.0
2023-01-19 08:31:00,-0.0017000000000000001,0.0252,105.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,3.78,389.01,-0.0
2023-01-19 08:31:00,-0.0017000000000000001,0.0252,105.0,0.0,4.0,2023-01-19,3901.8,4.69,4.65,3.39,B,21.32,11313.73,0.0,389.01,-0.0
2023-01-19 09:56:00,-0.0060999999999999995,0.0054,45.0,0.0,1.0,2023-01-19,3888.83,4.69,4.65,3.39,B,21.6,11259.61,6.5,387.66,-0.0
2023-01-19 09:56:00,-0.0060999999999999995,0.0054,45.0,0.0,1.0,2023-01-19,3888.83,4.69,4.65,3.39,B,21.6,11259.61,0.0,387.66,-0.0
2023-01-19 12:28:00,0.0036,-0.030899999999999997,135.0,0.0,4.0,2023-01-19,3921.04,4.69,4.65,3.39,A,20.26,11376.55,4.78,390.87,-0.0
2023-01-19 12:28:00,0.0036,-0.030899999999999997,135.0,0.0,4.0,2023-01-19,3921.04,4.69,4.65,3.39,A,20.26,11376.55,0.0,390.87,-0.0
2023-01-19 13:05:00,-0.0111,0.0004,45.0,0.0,4.0,2023-01-19,3918.47,4.69,4.65,3.39,B,20.29,11367.46,4.78,390.62,-0.0
2023-01-19 13:05:00,-0.0111,0.0004,45.0,0.0,4.0,2023-01-19,3918.47,4.69,4.65,3.39,B,20.29,11367.46,0.0,390.62,-0.0
2023-01-19 13:11:00,0.038900000000000004,0.0018,146.0,0.0,1.0,2023-01-19,3912.78,4.69,4.65,3.39,A,20.39,11349.44,10.5,390.0,-0.0
2023-01-19 13:11:00,0.038900000000000004,0.0018,145.0,0.0,1.0,2023-01-19,3912.78,4.69,4.65,3.39,A,20.39,11349.44,0.0,390.0,-0.0
2023-01-20 08:22:00,-0.008199999999999999,-0.0043,15.0,4.0,1.0,2023-01-20,3917.01,4.69,4.68,3.48,B,19.97,11421.06,8.56,390.5,-0.0
2023-01-20 08:22:00,-0.008199999999999999,-0.0043,15.0,4.0,1.0,2023-01-20,3917.01,4.69,4.68,3.48,B,19.97,11421.06,0.0,390.5,-0.0
2023-01-20 11:03:00,-0.0001,0.011399999999999999,45.0,0.0,1.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,5.56,392.31,-0.0
2023-01-20 11:03:00,-0.0001,0.011399999999999999,45.0,0.0,1.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,0.0,392.31,-0.0
2023-01-20 11:03:00,-0.0001,0.011399999999999999,45.0,0.0,3.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,3.97,392.31,-0.0
2023-01-20 11:03:00,-0.0001,0.011399999999999999,45.0,0.0,3.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,0.0,392.31,-0.0
2023-01-20 11:03:00,-0.0026,0.011399999999999999,55.0,0.0,4.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,1.87,392.31,-0.0
2023-01-20 11:03:00,-0.0026,0.011399999999999999,55.0,0.0,4.0,2023-01-20,3935.3,4.69,4.68,3.48,B,19.52,11486.47,0.0,392.31,-0.0
2023-01-23 07:48:00,-0.0282,-0.0345,25.0,0.0,3.0,2023-01-23,3987.62,4.69,4.7,3.52,A,19.93,11717.92,0.9,397.44,-0.0
2023-01-23 07:48:00,-0.0282,-0.0345,25.0,0.0,3.0,2023-01-23,3987.62,4.69,4.7,3.52,A,19.93,11717.92,0.0,397.44,-0.0
2023-01-23 09:36:00,0.001,0.0072,25.0,0.0,2.0,2023-01-23,4020.96,4.69,4.7,3.52,B,19.61,11847.88,0.84,400.73,-0.0
2023-01-23 09:36:00,0.001,0.0072,25.0,0.0,2.0,2023-01-23,4020.96,4.69,4.7,3.52,B,19.61,11847.88,0.0,400.73,-0.0
2023-01-23 09:36:00,-0.0015,0.0072,35.0,0.0,2.0,2023-01-23,4020.96,4.69,4.7,3.52,B,19.61,11847.88,0.84,400.73,-0.0
2023-01-23 09:36:00,-0.0015,0.0072,35.0,0.0,2.0,2023-01-23,4020.96,4.69,4.7,3.52,B,19.61,11847.88,0.0,400.73,-0.0
2023-01-23 10:08:00,-0.0104,0.0008,45.0,1.0,1.0,2023-01-23,4021.75,4.69,4.7,3.52,B,19.66,11861.68,0.56,400.83,-0.0
2023-01-23 10:08:00,-0.0104,0.0008,45.0,1.0,1.0,2023-01-23,4021.75,4.69,4.7,3.52,B,19.66,11861.68,0.0,400.83,-0.0
2023-01-24 07:46:00,-0.0132,-0.0019,45.0,0.0,2.0,2023-01-24,4002.73,4.7,4.7,3.46,B,20.06,11835.43,1.84,398.94,0.21321961620468627
2023-01-24 07:46:00,-0.0132,-0.0019,45.0,0.0,2.0,2023-01-24,4002.73,4.7,4.7,3.46,B,20.06,11835.43,0.0,398.94,-0.0
2023-01-24 07:57:00,-0.0036,-0.0199,65.0,0.0,4.0,2023-01-24,4004.55,4.7,4.7,3.46,A,20.01,11855.95,7.84,399.14,-0.0
2023-01-24 07:57:00,-0.0036,-0.0199,65.0,0.0,4.0,2023-01-24,4004.55,4.7,4.7,3.46,A,20.01,11855.95,0.0,399.14,-0.0
2023-01-24 08:08:00,0.0771,0.0019,300.0,1.0,2.0,2023-01-24,3992.35,4.7,4.7,3.46,A,20.42,11802.38,7.87,397.95,-0.0
2023-01-24 08:08:00,0.0771,0.0019,300.0,1.0,2.0,2023-01-24,3992.35,4.7,4.7,3.46,A,20.42,11802.38,0.0,397.95,-0.0
2023-01-24 11:11:00,-0.0016,0.0096,45.0,0.0,1.0,2023-01-24,4016.34,4.7,4.7,3.46,B,19.46,11845.01,0.56,400.42,-0.0
2023-01-24 11:11:00,-0.0016,0.0096,45.0,0.0,1.0,2023-01-24,4016.34,4.7,4.7,3.46,B,19.46,11845.01,0.0,400.42,-0.0
2023-01-25 07:33:00,-0.0017000000000000001,0.0070999999999999995,35.0,0.0,1.0,2023-01-25,3966.89,4.67,4.67,3.46,B,20.26,11616.56,4.56,395.47,0.6382978723404308
2023-01-25 07:33:00,-0.0017000000000000001,0.0070999999999999995,35.0,0.0,1.0,2023-01-25,3966.89,4.67,4.67,3.46,B,20.26,11616.56,0.0,395.47,-0.0
2023-01-25 08:03:00,-0.0019,0.0069,35.0,0.0,1.0,2023-01-25,3957.65,4.67,4.67,3.46,B,20.62,11570.17,0.56,394.55,-0.0
2023-01-25 08:03:00,-0.0019,0.0069,35.0,0.0,1.0,2023-01-25,3957.65,4.67,4.67,3.46,B,20.62,11570.17,0.0,394.55,-0.0
2023-01-25 08:36:00,0.0037,0.0125,35.0,0.0,2.0,2023-01-25,3955.5,4.67,4.67,3.46,B,20.66,11568.83,2.84,394.19,-0.0
2023-01-25 08:36:00,0.0037,0.0125,35.0,0.0,2.0,2023-01-25,3955.5,4.67,4.67,3.46,B,20.66,11568.83,0.0,394.19,-0.0
2023-01-25 09:00:00,-0.0089,0.0049,55.0,1.0,1.0,2023-01-25,3960.44,4.67,4.67,3.46,B,20.42,11604.33,0.56,394.86,-0.0
2023-01-25 09:00:00,-0.0089,0.0049,55.0,1.0,1.0,2023-01-25,3960.44,4.67,4.67,3.46,B,20.42,11604.33,0.0,394.86,-0.0
2023-01-25 09:19:00,0.0101,-0.0365,185.0,0.0,1.0,2023-01-25,3970.09,4.67,4.67,3.46,A,20.17,11670.9,0.56,396.12,-0.0
2023-01-25 09:19:00,0.0101,-0.0365,185.0,0.0,1.0,2023-01-25,3970.09,4.67,4.67,3.46,A,20.17,11670.9,0.0,396.12,-0.0
2023-01-25 09:29:00,-0.0124,0.0014000000000000002,55.0,1.0,1.0,2023-01-25,3974.4,4.67,4.67,3.46,B,20.02,11668.49,7.12,396.17,-0.0
2023-01-25 09:29:00,-0.0124,0.0014000000000000002,55.0,1.0,1.0,2023-01-25,3974.4,4.67,4.67,3.46,B,20.02,11668.49,0.0,396.17,-0.0
2023-01-25 12:12:00,0.0227,-0.0409,255.0,0.0,1.0,2023-01-25,4009.13,4.67,4.67,3.46,A,19.23,11783.12,0.56,399.6,-0.0
2023-01-25 12:12:00,0.0227,-0.0409,255.0,0.0,1.0,2023-01-25,4009.13,4.67,4.67,3.46,A,19.23,11783.12,0.0,399.6,-0.0
2023-01-26 07:31:00,-0.0368,-0.030699999999999998,25.0,0.0,1.0,2023-01-26,4049.19,4.61,4.68,3.49,B,19.02,11990.59,0.56,403.87,1.2847965738757947
2023-01-26 07:31:00,-0.0368,-0.030699999999999998,25.0,0.0,1.0,2023-01-26,4049.19,4.61,4.68,3.49,B,19.02,11990.59,0.0,403.87,-0.0
2023-01-26 07:32:00,-0.0059,0.0028000000000000004,35.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.84,403.54,-0.0
2023-01-26 07:32:00,-0.0059,0.0028000000000000004,35.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.0,403.54,-0.0
2023-01-26 07:32:00,-0.0059,-0.0022,15.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.84,403.54,-0.0
2023-01-26 07:32:00,-0.0059,-0.0022,15.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.0,403.54,-0.0
2023-01-26 07:32:00,-0.0059,0.0003,25.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.84,403.54,-0.0
2023-01-26 07:32:00,-0.0059,0.0003,25.0,1.0,4.0,2023-01-26,4048.78,4.61,4.68,3.49,B,19.08,11999.44,0.0,403.54,-0.0
2023-01-26 11:45:00,-0.0138,0.0022,65.0,0.0,2.0,2023-01-26,4045.9,4.61,4.68,3.49,B,18.92,11979.5,0.84,403.31,-0.0
2023-01-26 11:45:00,-0.0138,0.0022,65.0,0.0,2.0,2023-01-26,4045.9,4.61,4.68,3.49,B,18.92,11979.5,0.0,403.31,-0.0
2023-01-27 08:02:00,-0.0169,0.0015,75.0,0.0,4.0,2023-01-27,4068.72,4.61,4.68,3.52,B,18.2,12093.96,0.84,405.66,-0.0
2023-01-27 08:02:00,-0.0169,0.0015,75.0,0.0,4.0,2023-01-27,4068.72,4.61,4.68,3.52,B,18.2,12093.96,0.0,405.66,-0.0
2023-01-27 12:02:00,-0.0069,-0.0033,15.0,3.0,1.0,2023-01-27,4078.31,4.61,4.68,3.52,B,18.19,12198.4,0.56,406.49,-0.0
2023-01-27 12:02:00,-0.0069,-0.0033,15.0,3.0,1.0,2023-01-27,4078.31,4.61,4.68,3.52,B,18.19,12198.4,0.0,406.49,-0.0
2023-01-27 13:01:00,-0.0095,-0.0034000000000000002,25.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,1.84,407.63,-0.0
2023-01-27 13:01:00,-0.0095,-0.0034000000000000002,25.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,0.0,407.63,-0.0
2023-01-27 13:01:00,-0.0095,0.0015,45.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,1.84,407.63,-0.0
2023-01-27 13:01:00,-0.0095,0.0015,45.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,0.0,407.63,-0.0
2023-01-27 13:01:00,-0.0095,-0.001,35.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,3.84,407.63,-0.0
2023-01-27 13:01:00,-0.0095,-0.001,35.0,0.0,4.0,2023-01-27,4089.03,4.61,4.68,3.52,B,18.44,12225.38,0.0,407.63,-0.0
2023-01-27 14:00:00,0.0049,0.013500000000000002,35.0,3.0,1.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,2.56,405.69,-0.0
2023-01-27 14:00:00,0.0049,0.013500000000000002,35.0,3.0,1.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,0.0,405.69,-0.0
2023-01-27 14:00:00,0.0049,0.013500000000000002,35.0,3.0,3.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,2.93,405.69,-0.0
2023-01-27 14:00:00,0.0049,0.013500000000000002,35.0,3.0,3.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,0.0,405.69,-0.0
2023-01-27 14:00:00,0.0025,0.013500000000000002,45.0,3.0,4.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,2.84,405.69,-0.0
2023-01-27 14:00:00,0.0025,0.013500000000000002,45.0,3.0,4.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,0.0,405.69,-0.0
2023-01-27 14:00:00,0.0,0.013500000000000002,55.0,3.0,2.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,2.84,405.69,-0.0
2023-01-27 14:00:00,0.0,0.013500000000000002,55.0,3.0,2.0,2023-01-27,4070.02,4.61,4.68,3.52,B,18.42,12164.97,0.0,405.69,-0.0
2023-01-30 07:31:00,-0.0019,0.0067,35.0,0.0,1.0,2023-01-30,4047.71,4.6,4.71,3.55,B,19.6,12051.61,0.56,403.46,0.216919739696327
2023-01-30 07:31:00,-0.0019,0.0067,35.0,0.0,1.0,2023-01-30,4047.71,4.6,4.71,3.55,B,19.6,12051.61,0.0,403.46,-0.0
2023-01-30 09:11:00,-0.0111,0.0,45.0,0.0,3.0,2023-01-30,4045.06,4.6,4.71,3.55,B,19.87,11988.69,0.84,403.34,-0.0
2023-01-30 09:11:00,-0.0111,0.0,45.0,0.0,3.0,2023-01-30,4045.06,4.6,4.71,3.55,B,19.87,11988.69,0.0,403.34,-0.0
2023-01-30 14:00:00,-0.0008,0.0079,35.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.84,400.98,-0.0
2023-01-30 14:00:00,-0.0008,0.0079,35.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.0,400.98,-0.0
2023-01-30 14:00:00,0.0017000000000000001,0.0079,25.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,2.84,400.98,-0.0
2023-01-30 14:00:00,0.0017000000000000001,0.0079,25.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.0,400.98,-0.0
2023-01-30 14:00:00,-0.0033,0.0079,45.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.84,400.98,-0.0
2023-01-30 14:00:00,-0.0033,0.0079,45.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.0,400.98,-0.0
2023-01-30 14:00:00,0.0042,0.0079,15.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.84,400.98,-0.0
2023-01-30 14:00:00,0.0042,0.0079,15.0,1.0,4.0,2023-01-30,4018.13,4.6,4.71,3.55,B,19.92,11912.49,0.0,400.98,-0.0
2023-01-31 07:33:00,0.013000000000000001,0.0018,45.0,0.0,1.0,2023-01-31,4027.8,4.58,4.68,3.52,A,20.08,11962.41,0.56,401.55,0.4347826086956429
2023-01-31 07:33:00,0.013000000000000001,0.0018,45.0,0.0,1.0,2023-01-31,4027.8,4.58,4.68,3.52,A,20.08,11962.41,0.0,401.55,-0.0
2023-01-31 07:48:00,-0.0027,-0.0263,95.0,0.0,4.0,2023-01-31,4031.01,4.58,4.68,3.52,A,20.03,11978.66,0.84,401.92,-0.0
2023-01-31 07:48:00,-0.0027,-0.0263,95.0,0.0,4.0,2023-01-31,4031.01,4.58,4.68,3.52,A,20.03,11978.66,0.0,401.92,-0.0
2023-01-31 09:23:00,0.004,0.0101,25.0,0.0,4.0,2023-01-31,4044.02,4.58,4.68,3.52,B,19.23,12026.71,4.84,403.22,-0.0
2023-01-31 09:23:00,0.004,0.0101,25.0,0.0,4.0,2023-01-31,4044.02,4.58,4.68,3.52,B,19.23,12026.71,0.0,403.22,-0.0
2023-01-31 13:58:00,0.036699999999999997,-0.0001,154.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,80.87,406.38,-0.0
2023-01-31 13:58:00,0.036699999999999997,-0.0001,150.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.036699999999999997,-0.0001,154.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,78.87,406.38,-0.0
2023-01-31 13:58:00,0.036699999999999997,-0.0001,150.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.0282,-0.0001,115.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.87,406.38,-0.0
2023-01-31 13:58:00,0.0282,-0.0001,115.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.0282,-0.0001,115.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,1.87,406.38,-0.0
2023-01-31 13:58:00,0.0282,-0.0001,115.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.030600000000000002,-0.0001,125.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,3.87,406.38,-0.0
2023-01-31 13:58:00,0.030600000000000002,-0.0001,125.0,0.0,2.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.030600000000000002,-0.0001,125.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,3.87,406.38,-0.0
2023-01-31 13:58:00,0.030600000000000002,-0.0001,125.0,0.0,1.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-01-31 13:58:00,0.0331,-0.0001,135.0,0.0,3.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,3.87,406.38,-0.0
2023-01-31 13:58:00,0.0331,-0.0001,135.0,0.0,3.0,2023-01-31,4075.24,4.58,4.68,3.52,A,19.31,12095.61,0.0,406.38,-0.0
2023-02-01 09:53:00,-0.0189,0.0045000000000000005,95.0,0.0,4.0,2023-02-01,4061.6,4.59,4.66,3.39,B,19.61,12075.7,0.83,404.93,0.21834061135370714
2023-02-01 09:53:00,-0.0189,0.0045000000000000005,95.0,0.0,4.0,2023-02-01,4061.6,4.59,4.66,3.39,B,19.61,12075.7,0.0,404.93,-0.0
2023-02-01 12:07:00,-0.0069,-0.0032,15.0,1.0,1.0,2023-02-01,4063.18,4.59,4.66,3.39,B,19.33,12109.79,0.55,405.2,-0.0
2023-02-01 12:07:00,-0.0069,-0.0032,15.0,1.0,1.0,2023-02-01,4063.18,4.59,4.66,3.39,B,19.33,12109.79,0.0,405.2,-0.0
2023-02-01 12:07:00,-0.018500000000000003,-0.0024,65.0,0.0,1.0,2023-02-01,4059.94,4.59,4.66,3.39,B,19.35,12092.83,0.55,404.83,-0.0
2023-02-01 12:07:00,-0.018500000000000003,-0.0024,65.0,0.0,1.0,2023-02-01,4059.94,4.59,4.66,3.39,B,19.35,12092.83,0.0,404.83,-0.0
2023-02-01 12:39:00,-0.0046,0.0039000000000000003,35.0,1.0,4.0,2023-02-01,4083.97,4.59,4.66,3.39,B,18.85,12192.17,0.83,407.23,-0.0
2023-02-01 12:39:00,-0.0046,0.0039000000000000003,35.0,1.0,4.0,2023-02-01,4083.97,4.59,4.66,3.39,B,18.85,12192.17,0.0,407.23,-0.0
2023-02-01 12:43:00,-0.0155,0.0004,64.0,0.0,3.0,2023-02-01,4098.41,4.59,4.66,3.39,B,18.53,12252.29,12.83,408.5,-0.0
2023-02-01 12:43:00,-0.0155,0.0004,65.0,0.0,3.0,2023-02-01,4098.41,4.59,4.66,3.39,B,18.53,12252.29,0.0,408.5,-0.0
2023-02-01 12:43:00,-0.0155,0.0004,64.0,0.0,1.0,2023-02-01,4098.41,4.59,4.66,3.39,B,18.53,12252.29,10.83,408.5,-0.0
2023-02-01 12:43:00,-0.0155,0.0004,65.0,0.0,1.0,2023-02-01,4098.41,4.59,4.66,3.39,B,18.53,12252.29,0.0,408.5,-0.0
2023-02-01 12:46:00,-0.0026,0.013300000000000001,64.0,0.0,5.0,2023-02-01,4105.59,4.59,4.66,3.39,B,18.47,12283.8,11.83,409.27,-0.0
2023-02-01 12:46:00,-0.0026,0.013300000000000001,65.0,0.0,5.0,2023-02-01,4105.59,4.59,4.66,3.39,B,18.47,12283.8,0.0,409.27,-0.0
2023-02-01 12:46:00,-0.0033,0.0248,115.0,0.0,1.0,2023-02-01,4098.35,4.59,4.66,3.39,B,18.59,12257.9,1.55,408.65,-0.0
2023-02-01 12:46:00,-0.0033,0.0248,115.0,0.0,1.0,2023-02-01,4098.35,4.59,4.66,3.39,B,18.59,12257.9,0.0,408.65,-0.0
2023-02-01 12:46:00,-0.0008,0.0248,105.0,0.0,5.0,2023-02-01,4098.35,4.59,4.66,3.39,B,18.59,12257.9,1.86,408.65,-0.0
2023-02-01 12:46:00,-0.0008,0.0248,105.0,0.0,5.0,2023-02-01,4098.35,4.59,4.66,3.39,B,18.59,12257.9,0.0,408.65,-0.0
2023-02-01 12:57:00,-0.0091,-0.0006,35.0,1.0,1.0,2023-02-01,4102.39,4.59,4.66,3.39,B,18.54,12278.58,0.83,409.03,-0.0
2023-02-01 12:57:00,-0.0091,-0.0006,35.0,1.0,1.0,2023-02-01,4102.39,4.59,4.66,3.39,B,18.54,12278.58,0.0,409.03,-0.0
2023-02-01 13:11:00,-0.0297,-0.0043,105.0,0.0,4.0,2023-02-01,4127.63,4.59,4.66,3.39,B,18.14,12385.13,3.86,411.55,-0.0
2023-02-01 13:11:00,-0.0297,-0.0043,105.0,0.0,4.0,2023-02-01,4127.63,4.59,4.66,3.39,B,18.14,12385.13,0.0,411.55,-0.0
2023-02-01 13:15:00,-0.0124,0.0034000000000000002,65.0,0.0,5.0,2023-02-01,4116.01,4.59,4.66,3.39,B,18.21,12339.19,0.83,410.31,-0.0
2023-02-01 13:15:00,-0.0124,0.0034000000000000002,65.0,0.0,5.0,2023-02-01,4116.01,4.59,4.66,3.39,B,18.21,12339.19,0.0,410.31,-0.0
2023-02-01 13:20:00,0.0009,-0.0076,35.0,0.0,1.0,2023-02-01,4121.37,4.59,4.66,3.39,A,18.15,12364.64,0.55,410.89,-0.0
2023-02-01 13:20:00,0.0009,-0.0076,35.0,0.0,1.0,2023-02-01,4121.37,4.59,4.66,3.39,A,18.15,12364.64,0.0,410.89,-0.0
2023-02-01 13:44:00,-0.0199,0.003,95.0,1.0,1.0,2023-02-01,4137.47,4.59,4.66,3.39,B,17.79,12420.19,1.55,412.49,-0.0
2023-02-01 13:44:00,-0.0199,0.003,95.0,1.0,1.0,2023-02-01,4137.47,4.59,4.66,3.39,B,17.79,12420.19,0.0,412.49,-0.0
2023-02-01 13:54:00,0.032799999999999996,-0.0012,140.0,0.0,1.0,2023-02-01,4115.07,4.59,4.66,3.39,A,18.15,12354.77,3.55,410.25,-0.0
2023-02-01 13:54:00,0.032799999999999996,-0.0012,140.0,0.0,1.0,2023-02-01,4115.07,4.59,4.66,3.39,A,18.15,12354.77,0.0,410.25,-0.0
2023-02-01 13:54:00,0.032799999999999996,-0.0012,140.0,0.0,1.0,2023-02-01,4115.07,4.59,4.66,3.39,A,18.15,12354.77,1.17,410.25,-0.0
2023-02-01 13:54:00,0.032799999999999996,-0.0012,140.0,0.0,1.0,2023-02-01,4115.07,4.59,4.66,3.39,A,18.15,12354.77,0.0,410.25,-0.0
2023-02-02 07:34:00,-0.008199999999999999,-0.0046,15.0,1.0,4.0,2023-02-02,4159.28,4.62,4.64,3.4,B,17.45,12656.03,0.83,414.58,0.6535947712418355
2023-02-02 07:34:00,-0.008199999999999999,-0.0046,15.0,1.0,4.0,2023-02-02,4159.28,4.62,4.64,3.4,B,17.45,12656.03,0.0,414.58,-0.0
2023-02-02 07:34:00,-0.031400000000000004,-0.023,35.0,1.0,1.0,2023-02-02,4155.64,4.62,4.64,3.4,B,17.42,12645.76,7.55,414.45,-0.0
2023-02-02 07:34:00,-0.031400000000000004,-0.023,35.0,1.0,1.0,2023-02-02,4155.64,4.62,4.64,3.4,B,17.42,12645.76,0.0,414.45,-0.0
2023-02-02 07:37:00,-0.0017000000000000001,0.0236,105.0,0.0,1.0,2023-02-02,4152.02,4.62,4.64,3.4,B,17.47,12632.57,1.55,413.95,-0.0
2023-02-02 07:37:00,-0.0017000000000000001,0.0236,105.0,0.0,1.0,2023-02-02,4152.02,4.62,4.64,3.4,B,17.47,12632.57,0.0,413.95,-0.0
2023-02-02 07:43:00,-0.0015,0.0021,15.0,0.0,4.0,2023-02-02,4151.3,4.62,4.64,3.4,B,17.46,12660.88,0.83,413.88,-0.0
